fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,style
0.14247326517042827,2.188832919994,-2.1928325189113975,-0.7447781044754056,0.5699578170318236,-1.1001398607084654,-1.4463585242101074,1.0349928196337683,1.8130895095901995,0.1930967712748237,-0.9154641641997514,-0.9372296142305016,0
0.4510357232102707,3.2822349449551016,-2.1928325189113975,-0.5976400729319182,1.1979747043246596,-0.31132008513363574,-0.8624686252388861,0.7014863098405933,-0.11507302985565777,0.9995786202955752,-0.5800681329525695,-0.9372296142305016,0
0.4510357232102707,2.553300261647701,-1.9175526782156573,-0.6606992293076985,1.0266973714266134,-0.8747627819727997,-1.092485858166943,0.7681876117992209,0.2581197197145062,0.7979581580403872,-0.5800681329525695,-0.9372296142305016,0
3.0738166165489345,-0.36243847158190146,1.6610852508289689,-0.7447781044754056,0.5414115948821492,-0.7620742426049669,-0.9863240583539936,1.101694121592396,-0.36386819623576894,0.32751041277828163,-0.5800681329525695,0.20799904923678578,0
0.14247326517042827,2.188832919994,-2.1928325189113975,-0.7447781044754056,0.5699578170318236,-1.1001398607084654,-1.4463585242101074,1.0349928196337683,1.8130895095901995,0.1930967712748237,-0.9154641641997514,-0.9372296142305016,0
0.14247326517042827,1.9458546922248672,-2.1928325189113975,-0.7657978232673324,0.5414115948821492,-0.9874513213406325,-1.340196724397158,1.0349928196337683,1.8130895095901995,0.1930967712748237,-0.9154641641997514,-0.9372296142305016,0
0.5281763377202319,1.5813873505711664,-1.7799127578677871,-0.8078372608511859,0.37013426198410326,-0.8747627819727997,-1.0040176916561518,0.568083705923301,0.5069148860946173,-0.47897143624246946,-0.9154641641997514,-0.9372296142305016,0
0.06533265066046715,1.8851101352825836,-2.1928325189113975,-0.891916136018893,0.2559493733854057,-0.8747627819727997,-1.6763757571381641,-0.032228011704384454,1.0667040104498688,-0.41176461549074045,-0.4123701173289794,1.353227712704073,0
0.4510357232102707,1.4598982366865996,-2.0551925985635275,-0.7237583856834788,0.4843191505828004,-1.212828400076298,-1.7294566570446388,0.7014863098405933,0.8801076356647841,0.2603035920265523,-0.8316151563879564,1.353227712704073,0
0.2196138796803887,0.9739417811483329,0.2846860473502662,0.13805008478551872,0.4272267062834516,-0.7620742426049669,-0.24319145966334857,1.0349928196337683,0.8179088440697577,1.8060604693163267,0.006874921729997588,-0.9372296142305016,0
-0.39751103639929686,1.4598982366865996,-1.6422728375199167,-0.7657978232673324,1.169428482174985,-0.8747627819727997,-0.8978558918432026,0.40133045102673204,0.38251730290456176,0.05868312977136499,-1.083162179823343,-0.9372296142305016,0
0.2196138796803887,0.9739417811483329,0.2846860473502662,0.13805008478551872,0.4272267062834516,-0.7620742426049669,-0.24319145966334857,1.0349928196337683,0.8179088440697577,1.8060604693163267,0.006874921729997588,-0.9372296142305016,0
-1.246057796008865,1.6725041859845917,-2.1928325189113975,-0.8078372608511859,0.9410587049775906,-0.8184185122888833,-1.0040176916561518,-0.1322799646423629,2.2484810507553954,-0.07573051173209372,-0.4962191251407745,-0.9372296142305016,0
0.4510357232102707,1.64213190751345,-0.19705367386727962,-0.8078372608511859,1.6547142587194494,-1.212828400076298,-1.5348266907208983,0.9015902157164761,0.2581197197145062,6.913778846447753,-1.1670111876351381,-0.9372296142305016,0
1.299582482819839,1.7028764644557335,-0.9540732357805657,-0.345403447428797,3.4245800319992603,1.209975196332107,0.5176347723294548,1.3017980274683159,-0.36386819623576894,2.3437150353301606,-1.083162179823343,-0.9372296142305016,0
1.299582482819839,1.7028764644557335,-0.8852532756066306,-0.3243837286368702,3.253302699101214,1.1536309266481906,0.5707156722359293,1.3017980274683159,-0.30166940464074254,2.6797491390888073,-1.083162179823343,-0.9372296142305016,0
0.9910200247799958,-0.36243847158190146,1.6610852508289689,-0.7657978232673324,1.0266973714266134,0.25212261170552824,-0.22549782636119037,0.7348369608199071,0.5069148860946173,1.47002636555768,0.006874921729997588,1.353227712704073,0
0.6824575667401527,1.3384091228020334,-0.2658736340412144,-0.7868175420592591,8.905454684736737,-0.8184185122888833,-1.0570985915626265,0.7014863098405933,-0.6748621542109092,5.031987865399333,-0.9993131720115465,-0.9372296142305016,0
0.14247326517042827,1.520642793628883,-1.6422728375199167,-0.21928513467723623,0.855420038528567,-1.3818612091280473,-1.5348266907208983,0.9015902157164761,1.0045052188548396,-0.2101441532355524,-1.2508601954469332,-2.082458277697789,0
0.5281763377202319,-0.11946024381276803,1.316985449959293,-0.7657978232673324,8.13470668669553,-0.7620742426049669,-1.0570985915626265,0.7348369608199071,-1.1102536953761024,3.687851450364747,-1.083162179823343,0.20799904923678578,0
1.299582482819839,-0.7269058132356019,1.1105255694374876,-0.7657978232673324,0.598504039181498,-0.08594300639797016,-0.9863240583539936,0.7014863098405933,1.0667040104498688,-0.00852369098036436,-0.9154641641997514,0.20799904923678578,0
0.29675449419034916,0.3057516547832157,-0.059413753519409265,-0.6606992293076985,0.7412351499298695,-0.42400862450146853,-0.7916940920302533,1.1683954235510237,1.8752883011852286,0.7979581580403872,-0.6639171407643661,-0.9372296142305016,0
0.5281763377202319,0.5487298825523491,-0.7476133552587604,-0.8078372608511859,1.4263444815220543,-1.1564841303923816,-1.3932776243036327,0.6347850078819657,-0.30166940464074254,2.5453354975853486,-0.8316151563879564,-0.9372296142305016,0
0.9910200247799958,0.9131972242060494,-1.4358129569981115,-0.6606992293076985,0.7983275942292186,-1.212828400076298,-0.8624686252388861,0.7014863098405933,-0.30166940464074254,-0.00852369098036436,-0.9154641641997514,-0.9372296142305016,0
-0.24322980737937527,0.3664962117254991,-1.229353076476306,-0.6396795105157718,0.826873816378893,-0.5366971638693013,-1.340196724397158,0.7014863098405933,1.31549917682998,0.6635445165369285,-0.6639171407643661,0.20799904923678578,0
-0.7060734944391399,0.3057516547832157,-1.091713156128436,-0.8498766984350395,0.684142705630521,-1.1001398607084654,-1.6409884905338477,0.2679278471094768,0.7557100524747286,0.1930967712748237,-0.9993131720115465,-0.9372296142305016,0
0.29675449419034916,0.4272407686677822,-0.5411534747369551,-0.7657978232673324,0.684142705630521,-1.49454974849588,-1.8533120901597462,0.5013824039646735,0.38251730290456176,0.39471723353001104,-0.8316151563879564,-0.9372296142305016,0
0.5281763377202319,0.5487298825523491,-0.7476133552587604,-0.8078372608511859,1.4263444815220543,-1.1564841303923816,-1.3932776243036327,0.6347850078819657,-0.30166940464074254,2.5453354975853486,-0.8316151563879564,-0.9372296142305016,0
-0.08894857835945441,2.2495774769362837,-2.1928325189113975,-0.7447781044754056,0.684142705630521,-0.9311070516567161,-1.4286648909079491,0.8348889137578486,1.564294343210091,0.12588995052309435,-0.9154641641997514,-0.9372296142305016,0
0.4510357232102707,1.8547378568114419,-2.1928325189113975,-0.7237583856834788,0.7412351499298695,-1.2691726697602146,-1.7648439236489553,0.568083705923301,1.0045052188548396,0.39471723353001104,-0.5800681329525695,0.20799904923678578,0
-0.39751103639929686,2.0369715276382925,-1.711092797693852,-0.6396795105157718,0.9410587049775906,-0.7620742426049669,-0.5970641257065129,0.36797980004741826,0.8179088440697577,0.05868312977136499,-0.3285211095171843,-0.9372296142305016,0
-0.24322980737937527,2.0977160845805756,-2.1928325189113975,-0.618659791723845,1.39779825937238,-0.48035289418538496,-1.3932776243036327,0.6347850078819657,1.502095551615062,0.2603035920265523,0.09072392954179267,0.20799904923678578,0
0.8367387957600749,1.9154824137537254,-1.3669929968241763,-0.6606992293076985,0.7697813720795442,-0.8747627819727997,-0.04856149333960819,0.6347850078819657,-0.30166940464074254,0.8651649787921165,-0.5800681329525695,-0.9372296142305016,0
-0.24322980737937527,1.6117596290423082,-1.3669929968241763,1.1049571492141501,0.4843191505828004,0.5338439601251103,-0.5793704924043547,1.5352525843235125,1.4398967600200356,-0.07573051173209372,-0.9154641641997514,0.20799904923678578,0
-1.5546202540487075,-0.11946024381276803,-0.4723335145630199,-0.7657978232673324,1.3407058150730315,-0.9874513213406325,-1.163260391375576,0.3346291490681044,1.0045052188548396,0.12588995052309435,-1.083162179823343,-0.9372296142305016,0
0.4510357232102707,1.8547378568114419,-2.1928325189113975,0.011931772033958175,0.855420038528567,-1.4382054788119636,-1.7294566570446388,1.3017980274683159,1.1289028020448952,0.12588995052309435,-0.7477661485761612,0.20799904923678578,0
0.4510357232102707,1.5813873505711664,-1.229353076476306,-0.6396795105157718,0.855420038528567,-1.5508940181797966,-1.7825375569511135,0.934940866695827,1.253300385234951,0.4619240542817404,0.25842194516538436,0.20799904923678578,0
0.6824575667401527,0.24500709784093225,-0.2658736340412144,-0.7027386668915521,0.2844955955350801,-0.9874513213406325,-1.51713305741874,0.7014863098405933,0.0715233449294242,1.3356127240542213,-0.6639171407643661,1.353227712704073,0
-1.168917181498904,4.800848868512185,-1.5734528773459817,-0.8288569796431127,3.310395143400562,-1.3255169394441308,-1.7117630237424806,-0.2323319175802673,1.7508907179951732,-0.3445577947390111,-0.5800681329525695,-2.082458277697789,0
0.06533265066046715,0.670218996436916,0.2846860473502662,0.09601064720166534,0.5128653727324752,-1.0437955910245489,-0.5085959591957219,1.0349928196337683,0.693511260879702,2.007680931571514,0.006874921729997588,-0.9372296142305016,0
0.06533265066046715,0.670218996436916,0.2846860473502662,0.09601064720166534,0.5128653727324752,-1.0437955910245489,-0.5085959591957219,1.0349928196337683,0.693511260879702,2.007680931571514,0.006874921729997588,-0.9372296142305016,0
